name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
durres,2023-03-24,21,6,13.8,21,4,13.7,7.9,69.7,0,0,0,,0,0,11.9,16.6,240,1016.3,0.4,11,248,21.3,8,10,2023-03-24T05:39:32,2023-03-24T17:58:18,0.09,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-25,21,7,13.9,21,6.2,13.8,8.8,72.7,0,0,0,,0,0,17.6,14.8,215.4,1013.2,45,9.8,179.9,15.7,6,10,2023-03-25T05:37:50,2023-03-25T17:59:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-26,21,6,14.3,21,5.1,14.1,8.4,70,0,0,0,,0,0,23,14.6,208.6,1011.9,42.2,10,262.3,21.7,8,10,2023-03-26T06:36:09,2023-03-26T19:00:29,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-27,17,8,12,17,6.4,11.8,8,77.5,11.021,100,12.5,rain,0,0,47.9,22.1,150.1,1003.7,78.9,9.5,164.8,14.2,8,10,2023-03-27T06:34:28,2023-03-27T19:01:34,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-28,14,5,9.4,14,4,8.4,-0.1,56.2,4.037,100,8.33,rain,0,0,55.8,44.2,335.3,1012.9,47.5,10.5,254.4,21.8,9,10,2023-03-28T06:32:47,2023-03-28T19:02:38,0.22,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-29,13.6,0,8,13.6,-3.1,7,-3.2,47.9,0,0,0,,0,0,32.4,18.2,357.4,1025.5,27.5,11,246.2,21.1,8,10,2023-03-29T06:31:06,2023-03-29T19:03:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-30,18,2,10.6,18,-0.2,10,4.5,66.8,0,0,0,,0,0,16.9,16.6,202.1,1024.9,31.2,10.8,258.6,22.3,8,10,2023-03-30T06:29:26,2023-03-30T19:04:48,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-03-31,21,4,13,21,1.6,12.7,6.9,69.4,0,0,0,,0,0,17.3,13,221.4,1017.2,42.7,10.7,248,21.4,8,10,2023-03-31T06:27:45,2023-03-31T19:05:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-01,19,7,13.9,19,6.8,13.8,8.9,73,0.001,100,4.17,rain,0,0,51.8,36.8,181.2,1007.7,75.9,10.2,215.5,18.5,8,10,2023-04-01T06:26:05,2023-04-01T19:06:57,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-02,21,8,14,21,8,14,8.8,73.4,15.941,100,12.5,rain,0,0,18.4,22.1,188.4,1007.2,75.6,10.4,253.8,21.9,8,10,2023-04-02T06:24:25,2023-04-02T19:08:02,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-03,18,9,13.7,18,8.5,13.7,6.8,66.7,0.995,100,4.17,rain,0,0,42.5,22.3,66,1001.2,88.8,10,99.2,8.5,4,10,2023-04-03T06:22:45,2023-04-03T19:09:07,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-04,15,7,10.8,15,5,10.4,4.9,67.9,1.993,100,12.5,rain,0,0,28.4,22.3,325.2,1003.2,94.5,10,49.4,4,2,10,2023-04-04T06:21:06,2023-04-04T19:10:11,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-05,14.3,6,9.6,14.3,4.4,9.2,3.8,68.6,0.001,100,4.17,rain,0,0,21.2,14.7,336.3,1012.9,81.8,10.8,262.6,22.8,8,10,2023-04-05T06:19:26,2023-04-05T19:11:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-06,15.8,2,9.7,15.8,2,9.4,2.7,65,0.2,100,4.17,rain,0,0,33.5,33.2,307.8,1011.8,65.1,11,230.6,20,8,10,2023-04-06T06:17:48,2023-04-06T19:12:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-07,15.5,3,9.9,15.5,0.9,9.5,2.7,64.6,0,0,0,rain,0,0,18.7,14.8,0.5,1015.4,33.8,10.8,276.1,23.9,8,10,2023-04-07T06:16:09,2023-04-07T19:13:25,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-08,18,2,10.6,18,-0.2,10,2.5,61.4,0,0,0,,0,0,16.6,13,185.8,1016.7,58.7,10.6,271,23.4,9,10,2023-04-08T06:14:32,2023-04-08T19:14:30,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-09,14,6,10.4,14,6,10.2,6.1,75.3,1.992,100,4.17,rain,0,0,20.5,18.4,21.4,1016.1,88.3,9.9,75.9,6.6,4,10,2023-04-09T06:12:54,2023-04-09T19:15:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-10,18,7,13,18,7,12.9,6.6,68.2,4.975,100,16.67,rain,0,0,24.1,18.1,359,1013.7,75,9.8,221.2,19.2,7,10,2023-04-10T06:11:17,2023-04-10T19:16:39,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-11,19.1,6,13.2,19.1,5.1,13.1,5,59.8,0,0,0,,0,0,38.5,24.1,351.9,1013.4,42.8,10.6,282.9,24.5,9,10,2023-04-11T06:09:41,2023-04-11T19:17:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-12,19,6,13,19,5.1,12.8,8.3,74.7,0,0,0,,0,0,19.1,18.4,208.6,1010.3,40.9,10.4,282.3,24.5,9,10,2023-04-12T06:08:05,2023-04-12T19:18:48,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-13,23,6,14.8,23,5.1,14.6,8.1,67.9,0,0,0,,0,0,36,20.5,182.3,1008.6,32.9,10.4,283.9,24.6,9,10,2023-04-13T06:06:30,2023-04-13T19:19:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-14,18,9,14.4,18,6.1,14.3,8.4,69.8,15.008,100,8.33,rain,0,0,59.4,22.3,162,1007.5,68.9,10.4,247.3,21.4,9,10,2023-04-14T06:04:55,2023-04-14T19:20:57,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-15,19,9,14.1,19,7.6,14.1,8.6,70.4,2.982,100,4.17,rain,0,0,35.3,36.6,184.5,1011.2,70.3,10.6,261.9,22.5,9,10,2023-04-15T06:03:21,2023-04-15T19:22:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-16,18.5,10,13.7,18.5,10,13.7,8.5,73.1,0.999,100,4.17,rain,0,0,32,14.8,178.7,1008.1,94.7,9.8,142,12.2,7,10,2023-04-16T06:01:48,2023-04-16T19:23:06,0.87,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-17,20,11,13.9,20,11,13.9,9.6,79.7,3.998,100,8.33,rain,0,0,19.4,16.6,30.9,1006.8,82.5,8.8,208.4,18.1,9,10,2023-04-17T06:00:16,2023-04-17T19:24:11,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-18,18,6,13.3,18,4.4,13.2,9.4,79.5,2.018,100,8.33,rain,0,0,16.6,14.8,315.2,1010.4,61.1,9.5,280.4,24.2,9,10,2023-04-18T05:58:44,2023-04-18T19:25:15,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-19,18,10.2,13.9,18,10.2,13.9,10.2,79.4,0.443,100,12.5,rain,0,0,18,13,301.6,1012.6,64.7,10.4,275.2,23.6,9,10,2023-04-19T05:57:13,2023-04-19T19:26:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-20,19,9,14.2,19,7.9,14.1,9.7,75.6,1.1,100,8.33,rain,0,0,16.9,18.4,284.6,1012.7,36.7,10.9,299,26,9,10,2023-04-20T05:55:42,2023-04-20T19:27:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-21,21,8,15.1,21,8,15.1,10.4,75.7,0,0,0,,0,0,24.1,20.5,350.8,1011.6,24.1,10.7,279.1,24.4,9,10,2023-04-21T05:54:13,2023-04-21T19:28:29,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-22,22,10,16,22,10,16,11.1,74.4,0.006,100,8.33,rain,0,0,22.7,18.3,232.9,1012.2,48.8,10.8,303.1,26.3,9,10,2023-04-22T05:52:45,2023-04-22T19:29:34,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-23,23,9,15.9,23,8.5,15.9,10.3,71.7,0,0,0,,0,0,16.6,14.8,233.1,1014.1,27.1,10.4,304.5,26.3,9,10,2023-04-23T05:51:17,2023-04-23T19:30:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-24,23,8,15.7,23,6.4,15.6,9.9,71.1,0.004,100,4.17,rain,0,0,64.1,22,191,1012.1,71.5,10.3,222.8,19.2,8,10,2023-04-24T05:49:50,2023-04-24T19:31:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-25,21,12,16.6,21,12,16.6,11.7,74.5,6.015,100,12.5,rain,0,0,40.3,18.4,177.3,1008.9,81.2,10.6,284.4,24.6,9,10,2023-04-25T05:48:25,2023-04-25T19:32:47,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-26,19.1,11,14.9,19.1,11,14.9,8.9,69.8,8.124,100,12.5,rain,0,0,50,44.2,340.5,1008.3,63,10.8,302.7,26.2,9,10,2023-04-26T05:47:00,2023-04-26T19:33:52,0.2,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-27,19.1,5,13.4,19.1,3.3,13.2,5,61.5,0,0,0,,0,0,47.9,33.5,344.8,1014.3,6.3,10.8,324.5,28,10,10,2023-04-27T05:45:36,2023-04-27T19:34:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-28,21,5,13.8,21,5,13.8,5.7,62.4,0,0,0,,0,0,37.1,14.8,327.8,1018.3,20.8,11.1,325.5,28.1,10,10,2023-04-28T05:44:14,2023-04-28T19:36:01,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-29,22,10,15.3,22,10,15.3,8.8,67.6,0.994,100,4.17,rain,0,0,13,14.8,269.9,1015.3,86.2,10.2,273.4,23.5,9,10,2023-04-29T05:42:52,2023-04-29T19:37:05,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-04-30,21.4,10,16.5,21.4,10,16.5,11.1,72.3,0,0,0,,0,0,16.6,18.4,272.9,1013.8,68.5,10.8,299.6,25.8,9,10,2023-04-30T05:41:32,2023-04-30T19:38:09,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-01,23,11,16.8,23,11,16.8,12.7,78.5,0,0,0,,0,0,21.6,14.7,251.7,1014.1,78.3,9.4,223.8,19.3,8,10,2023-05-01T05:40:12,2023-05-01T19:39:13,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-02,23.2,14,17.7,23.2,14,17.7,12.6,74.4,0.8,100,20.83,rain,0,0,31.7,33.5,128.3,1013.6,94.2,9.7,74.9,6.6,3,10,2023-05-02T05:38:54,2023-05-02T19:40:17,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-03,23,12,16.8,23,12,16.8,12.7,78.8,8.957,100,12.5,rain,0,0,25.2,25.7,21.1,1013,82.4,10.2,200.6,17.4,8,10,2023-05-03T05:37:38,2023-05-03T19:41:20,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-04,22.3,11,16.3,22.3,11,16.3,13.2,82.8,8.947,100,4.17,rain,0,0,24.1,14.8,324.3,1015.2,68.7,10.2,311,26.8,9,10,2023-05-04T05:36:22,2023-05-04T19:42:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-05,25,9,17.3,25,9,17.3,11.2,71.6,0,0,0,,0,0,38.2,22.3,349.2,1015.3,19.5,9.7,325.8,28.2,9,10,2023-05-05T05:35:08,2023-05-05T19:43:27,0.5,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-06,25,9,18,25,8.5,18,10.6,65.1,0,0,0,,0,0,29.2,18.4,323.7,1013.9,11.6,10.9,325.4,28.2,9,10,2023-05-06T05:33:55,2023-05-06T19:44:30,0.52,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-07,26,12,19.2,26,12,19.2,12.9,69.5,0,0,0,,0,0,14.4,13,232.9,1016,29.7,10.6,322.6,27.8,9,10,2023-05-07T05:32:43,2023-05-07T19:45:33,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-08,24.1,11,18.7,24.1,11,18.7,12.1,67.9,0,0,0,,0,0,18,14.8,206.6,1016.8,59.8,10.4,293,25.5,9,10,2023-05-08T05:31:33,2023-05-08T19:46:35,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-09,24,13,18.3,24,13,18.3,12.9,72,0.01,100,4.17,rain,0,0,22.3,27.7,245.5,1014.1,82,10,203.1,17.3,7,10,2023-05-09T05:30:24,2023-05-09T19:47:38,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-10,25,15.2,18.6,25,15.2,18.6,13.2,72.9,0.045,100,8.33,rain,0,0,26.3,25.9,189.7,1012.9,79.9,10.7,185.2,16.2,7,10,2023-05-10T05:29:17,2023-05-10T19:48:40,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-11,20.3,14.1,17,20.3,14.1,17,13.5,81,17.56,100,12.5,rain,0,0,36,14.8,153.5,1013.6,89.9,10,88.8,7.7,6,10,2023-05-11T05:28:11,2023-05-11T19:49:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-12,23,11,17.2,23,11,17.2,12.7,76.2,0.003,100,4.17,rain,0,0,38.9,25.7,208.7,1015.5,64.5,10,315,27.2,9,10,2023-05-12T05:27:07,2023-05-12T19:50:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-13,23.6,11,17,23.6,11,17,13.2,79.7,0.1,100,4.17,rain,0,0,29.5,14.8,187.1,1018.5,71.9,9.9,226.3,19.5,9,10,2023-05-13T05:26:04,2023-05-13T19:51:43,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-14,22.6,15,17.9,22.6,15,17.9,16,88.9,25.914,100,16.67,rain,0,0,35.3,13,177.7,1014.6,93.8,8.9,139,11.8,7,10,2023-05-14T05:25:03,2023-05-14T19:52:43,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-15,24.3,15.7,19.6,24.3,15.7,19.6,16.4,83,2.009,100,8.33,rain,0,0,38.5,14.6,49.6,1008.1,83.8,10,173.2,15,7,10,2023-05-15T05:24:03,2023-05-15T19:53:43,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-16,23,15,19.6,23,15,19.6,14.6,73.5,6.012,100,8.33,rain,0,0,64.1,36.7,191.3,1004.7,73.8,9.8,224.6,19.4,9,10,2023-05-16T05:23:05,2023-05-16T19:54:42,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-17,23.2,12,17.7,23.2,12,17.7,12.4,73.2,0.003,100,8.33,rain,0,0,25.6,25.4,179.6,1008.9,62.6,10.8,328,28.1,10,10,2023-05-17T05:22:09,2023-05-17T19:55:41,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-18,23,11,17.9,23,11,17.9,13.1,75,0.004,100,4.17,rain,0,0,21.6,18.4,300.9,1012.4,55.4,10.6,331.8,28.7,9,10,2023-05-18T05:21:14,2023-05-18T19:56:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-19,27,12,19.9,27,12,19.9,13.6,69.8,0,0,0,,0,0,22,25.7,334.1,1015.1,27.3,10.8,338.5,29.1,10,10,2023-05-19T05:20:21,2023-05-19T19:57:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-20,29,11,20.4,28.4,11,20.4,14.1,70.1,0.994,100,4.17,rain,0,0,44.3,20.5,94.9,1011.6,61.9,10,316.1,27.2,9,10,2023-05-20T05:19:30,2023-05-20T19:58:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-21,24,14,19,24,14,19,14.6,77.2,5.965,100,4.17,rain,0,0,25.2,14.8,299.7,1008.7,80.5,9.9,166,14.4,6,10,2023-05-21T05:18:40,2023-05-21T19:59:30,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-22,27,12,18.6,27.1,12,18.6,13.5,74.9,0.999,100,4.17,rain,0,0,13.7,14.8,52.5,1009.5,56.9,10,241.3,21,10,10,2023-05-22T05:17:53,2023-05-22T20:00:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-23,26.3,13,19.9,26.3,13,19.9,14,71.4,0,0,0,,0,0,16.6,18.2,323.1,1011.9,46.8,10.4,333.8,28.8,10,10,2023-05-23T05:17:07,2023-05-23T20:01:20,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-24,26,14,20,26,14,20,15,74.7,0,0,0,,0,0,14,13,314.7,1013.2,38,10.7,340.8,29.4,10,10,2023-05-24T05:16:23,2023-05-24T20:02:13,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-25,28,14,20.1,28.9,14,20.1,16.1,79.4,2.994,100,8.33,rain,0,0,21.6,11.2,328.6,1013.5,60.4,10.6,307,26.5,9,10,2023-05-25T05:15:40,2023-05-25T20:03:06,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-26,29.3,12,20.5,29.7,12,20.5,14.6,71.9,0.063,100,4.17,rain,0,0,32.4,22.3,343.9,1012.4,49,10.1,337.1,29.1,9,30,2023-05-26T05:15:00,2023-05-26T20:03:58,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-27,30,13,21.3,29.8,13,21.3,15.1,70.8,21.885,100,8.33,rain,0,0,27.4,33,17.6,1011.5,46.2,10.3,307.4,26.7,10,30,2023-05-27T05:14:22,2023-05-27T20:04:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-28,29,14,21.9,29.7,14,21.9,15.4,69.7,0.02,100,4.17,rain,0,0,27.7,25.7,336.2,1010.2,36.1,10.8,345.8,29.9,10,10,2023-05-28T05:13:45,2023-05-28T20:05:39,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-29,29,13,21.7,29.1,13,21.8,15.8,71.7,0.064,100,4.17,rain,0,0,19.1,20.5,21.6,1010,47.7,10.8,344.4,29.8,10,30,2023-05-29T05:13:11,2023-05-29T20:06:28,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-30,27,15,20.8,27.1,15,20.8,17,80.6,0.002,100,4.17,rain,0,0,51.8,31.7,314.1,1012.4,58.9,9.4,341.7,29.6,10,10,2023-05-30T05:12:38,2023-05-30T20:07:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-05-31,26.1,15,20.2,26.1,15,20.2,16.6,81.2,0.002,100,4.17,rain,0,0,20.9,11.2,324.7,1013.6,64,10.4,317.5,27.6,10,10,2023-05-31T05:12:07,2023-05-31T20:08:03,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-01,29,15,21.6,29.1,15,21.6,16.8,76.3,0.003,100,4.17,rain,0,0,16.9,13,303.4,1013.2,59.8,10.4,338,29.2,10,10,2023-06-01T05:11:39,2023-06-01T20:08:48,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-02,28.3,16,21.9,29.9,16,22,16.9,75.2,0.001,100,4.17,rain,0,0,20.9,20.5,311.8,1011.4,48.3,10.6,343.6,29.7,10,30,2023-06-02T05:11:12,2023-06-02T20:09:33,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-03,26,17,21.4,26,17,21.4,17.5,79.3,0.1,100,4.17,rain,0,0,15.5,18.4,231.5,1012.8,73.6,9.9,269.1,23.1,8,30,2023-06-03T05:10:47,2023-06-03T20:10:16,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-04,29,17,22.4,29.5,17,22.6,17.2,73.9,0,0,0,,0,0,22,18.3,283.3,1016.2,40.9,10.8,345.3,29.8,10,10,2023-06-04T05:10:25,2023-06-04T20:10:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-05,29,15,22.7,30.3,15,22.8,16.1,68.8,0,0,0,,0,0,18.4,14.8,217.1,1016.5,63.7,10.8,292.4,25.2,8,10,2023-06-05T05:10:04,2023-06-05T20:11:38,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-06,27.6,19,22.7,29.1,19,22.8,17,71.7,0.398,100,4.17,rain,0,0,13,13,248.4,1015,88.1,10,225.7,19.5,7,10,2023-06-06T05:09:45,2023-06-06T20:12:17,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2023-06-07,25,18,21.3,25,18,21.3,17.1,77.8,0.995,100,4.17,rain,0,0,22.3,16.6,336.1,1014.3,86.3,10,159.3,13.9,6,10,2023-06-07T05:09:29,2023-06-07T20:12:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
